ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
213210,399139.59,6786019.98,16.22394096,126.696059,2.538433057,308.8039606,17.067125,20.44314385,0.284738936,143.502828,Scots pine,1
213225,399140.15,6786005.97,24.75473851,126.7852615,2.851908328,857.4926218,25.54087262,31.11101349,0.885010754,473.2982868,Deciduous tree (Birch),3
213241,399141.1,6786024.23,8.71964016,126.7803598,2.008396613,8.353370842,9.471467857,8.20647123,0.028426805,17.32657122,Norway Spruce,2
213325,399143.55,6786019.66,13.71385366,126.5961463,2.737452826,59.30875857,14.21853347,16.65287996,0.161199813,84.16636763,Scots pine,1
213345,399143.32,6786015.1,19.45006515,126.7899349,2.872802263,300.0929,20.58313849,21.57164504,0.365587468,166.1777057,Deciduous tree (Birch),3
213361,399143.64,6786011.99,19.59824474,126.7817553,3.178760554,329.8714869,20.29041442,20.70726078,0.412131059,225.0968695,Deciduous tree (Birch),3
213392,399145.22,6786021.27,11.66644978,126.7535502,2.447411009,78.37484114,13.02435198,14.23978333,0.105094017,58.55560335,Norway Spruce,2
213431,399146.34,6786004.85,17.29857143,126.9314286,3.954556672,375.1146495,18.41691931,22.02337718,0.353387974,208.3523059,Deciduous tree (Birch),3
213569,399151.1,6786004.13,11.57894721,126.7410528,2.864460562,66.44313745,12.52426825,14.28959762,0.097364324,56.03383988,Norway Spruce,2
213585,399151.53,6786018.87,21.10392857,126.8560714,2.197959326,375.7950942,22.38244423,26.50198568,0.57737149,278.5965386,Deciduous tree (Birch),3
213586,399151.25,6786010.28,19.30653151,126.7934685,2.133610598,258.6848479,20.27269683,20.2778369,0.335118495,176.6274662,Deciduous tree (Birch),3
213587,399151.49,6786000.11,13.12754522,126.8024548,4.684881071,24.47333735,13.92222421,14.0723131,0.110729415,59.8576546,Norway Spruce,2
213735,399155.19,6786015.32,4.678147232,126.6718528,2.015582566,11.31563179,6.088174603,7.865407738,0.021449986,13.73662373,Norway Spruce,2
213755,399156.02,6786011.38,8.029569061,126.5404309,2.040450281,15.10070507,9.057813492,8.102119444,0.026076214,17.1183199,Norway Spruce,2
213797,399157.38,6786019.15,8.212763889,126.5872361,2.20510785,28.36364148,8.793368651,9.805332341,0.038290228,24.1479059,Norway Spruce,2
213798,399157.58,6786003.13,12.89313065,126.6568693,3.473373855,62.71517307,14.15113056,16.35294802,0.154627608,76.57231775,Scots pine,1
